ID longitude latitude risk_index
047260 -1.482680 50.899788 2.5060
047261 -1.482680 50.904482 3.1580
047262 -1.482680 50.909177 3.1781
047263 -1.482680 50.913872 3.1984
047264 -1.482680 50.918567 3.2137
047265 -1.482680 50.923262 3.2178
047266 -1.482680 50.927957 3.2089
047267 -1.482680 50.932652 3.1910
047268 -1.482680 50.937347 3.1703
047269 -1.482680 50.942042 3.1510
047270 -1.482680 50.946737 2.5149
047271 -1.482680 50.951432 2.5018
047272 -1.482680 50.956127 2.4913
047273 -1.482680 50.960822 2.4828
047274 -1.482680 50.965517 2.4759
047275 -1.482680 50.970212 2.4701
047276 -1.482680 50.974907 2.4652
047277 -1.482680 50.979602 2.4608
047278 -1.482680 50.984296 2.4569
047279 -1.482680 50.988991 2.4533
047280 -1.482680 50.993686 2.4499
047281 -1.482680 50.998381 2.4466
047282 -1.482680 51.003076 1.3740
047283 -1.482680 51.007771 1.3711
047284 -1.482680 51.012466 1.3683
047285 -1.482680 51.017161 1.3657
047286 -1.482680 52.312965 0.9824
047287 -1.482680 52.317660 0.9849
047288 -1.482680 52.322355 0.9876
047289 -1.482680 52.327050 1.6975
047290 -1.482680 52.331745 1.7009
047291 -1.482680 52.336440 1.7047
047292 -1.482680 52.341135 1.7090
047293 -1.482680 52.345830 1.7138
047294 -1.482680 52.350525 1.7195
047295 -1.482680 52.355220 1.7260
047296 -1.482680 52.359915 1.7338
047297 -1.482680 52.364610 1.7430
047298 -1.482680 52.369305 2.5706
047299 -1.482680 52.373999 2.5843
047300 -1.482680 52.378694 2.6011
047301 -1.482680 52.383389 2.6220
047302 -1.482680 52.388084 3.3017
047303 -1.482680 52.392779 3.3314
047304 -1.482680 52.397474 3.3624
047305 -1.482680 52.402169 3.3882
047306 -1.482680 52.406864 3.4006
047307 -1.482680 52.411559 3.3958
047308 -1.482680 52.416254 3.3787
047309 -1.482680 52.420949 3.3578
047310 -1.482680 52.425644 3.3397
047311 -1.482680 52.430339 3.9244
047312 -1.482680 52.435034 3.9189
047313 -1.482680 52.439729 3.9202
047314 -1.482680 52.444424 3.9283
047315 -1.482680 52.449119 4.5211
047316 -1.482680 52.453813 4.5403
047317 -1.482680 52.458508 4.5602
047318 -1.482680 52.463203 4.5737
047319 -1.482680 52.467898 4.5739
047320 -1.482680 52.472593 4.5600
047321 -1.482680 52.477288 4.5380
047322 -1.482680 52.481983 4.5154
047323 -1.482680 52.486678 3.7896
047324 -1.482680 52.491373 3.7763
047325 -1.482680 52.496068 3.7688
047326 -1.482680 52.500763 3.7669
047327 -1.482680 52.505458 2.8560
047328 -1.482680 52.510153 2.8642
047329 -1.482680 52.514848 2.8753
047330 -1.482680 52.519543 2.8854
047331 -1.482680 52.524238 2.8887
047332 -1.482680 52.528933 2.8813
047333 -1.482680 52.533627 2.8645
047334 -1.482680 52.538322 2.8435
047335 -1.482680 52.543017 2.8228
047336 -1.482680 52.547712 2.1506
047337 -1.482680 52.552407 2.1357
047338 -1.482680 52.557102 2.1236
047339 -1.482680 52.561797 2.1139
047340 -1.482680 52.566492 1.2894
047341 -1.482680 52.571187 1.2828
047342 -1.482680 52.575882 1.2773
047343 -1.482680 52.580577 1.2727
047344 -1.482680 52.585272 1.2688
047345 -1.482680 52.589967 1.2654
047346 -1.482680 52.594662 1.2624
047347 -1.482680 52.599357 1.2599
047348 -1.482680 52.604052 1.2576
047349 -1.482680 52.805934 1.7091
047350 -1.482680 52.810629 1.7121
047351 -1.482680 52.815324 1.7155
047352 -1.482680 52.820019 1.7195
047353 -1.482680 52.824714 1.7241
047354 -1.482680 52.829409 1.7295
047355 -1.482680 52.834104 1.7359
047356 -1.482680 52.838799 1.7436
047357 -1.482680 52.843494 2.5280
047358 -1.482680 52.848189 2.5394
047359 -1.482680 52.852884 2.5536
047360 -1.482680 52.857579 2.5711
047361 -1.482680 52.862273 3.4517
047362 -1.482680 52.866968 3.4771
047363 -1.482680 52.871663 3.5042
047364 -1.482680 52.876358 3.5280
047365 -1.482680 52.881053 3.5410
047366 -1.482680 52.885748 3.5390
047367 -1.482680 52.890443 3.5251
047368 -1.482680 52.895138 3.5067
047369 -1.482680 52.899833 3.4901
047370 -1.482680 52.904528 3.4784
047371 -1.482680 52.909223 3.4725
047372 -1.482680 52.913918 3.4728
047373 -1.482680 52.918613 3.4790
047374 -1.482680 52.923308 3.4911
047375 -1.482680 52.928003 3.5077
047376 -1.482680 52.932698 3.5255
047377 -1.482680 52.937393 3.5380
047378 -1.482680 52.942087 3.5383
047379 -1.482680 52.946782 3.5242
047380 -1.482680 52.951477 3.5006
047381 -1.482680 52.956172 3.4744
047382 -1.482680 52.960867 3.4504
047383 -1.482680 52.965562 2.6076
047384 -1.482680 52.970257 2.5912
047385 -1.482680 52.974952 2.5779
047386 -1.482680 52.979647 1.7675
047387 -1.482680 52.984342 1.7588
047388 -1.482680 52.989037 1.7516
047389 -1.482680 52.993732 1.7457
047390 -1.482680 52.998427 1.7406
047391 -1.482680 53.003122 1.7363
047392 -1.482680 53.007817 1.7327
047393 -1.482680 53.012512 1.7295
047394 -1.482680 53.017207 1.7267
047395 -1.482680 53.261344 1.7505
047396 -1.482680 53.266039 1.7539
047397 -1.482680 53.270733 1.7577
047398 -1.482680 53.275428 1.7617
047399 -1.482680 53.280123 2.8944
047400 -1.482680 53.284818 2.8991
047401 -1.482680 53.289513 2.9041
047402 -1.482680 53.294208 2.9097
047403 -1.482680 53.298903 2.9159
047404 -1.482680 53.303598 2.9228
047405 -1.482680 53.308293 2.9308
047406 -1.482680 53.312988 2.9403
047407 -1.482680 53.317683 2.9515
047408 -1.482680 53.322378 4.0087
047409 -1.482680 53.327073 4.0257
047410 -1.482680 53.331768 4.0470
047411 -1.482680 53.336463 5.2015
047412 -1.482680 53.341158 5.2328
047413 -1.482680 53.345853 5.2670
047414 -1.482680 53.350547 5.2984
047415 -1.482680 53.355242 5.3180
047416 -1.482680 53.359937 5.3191
047417 -1.482680 53.364632 5.3042
047418 -1.482680 53.369327 5.2822
047419 -1.482680 53.374022 5.2618
047420 -1.482680 53.378717 5.2886
047421 -1.482680 53.383412 5.2819
047422 -1.482680 53.388107 5.2833
047423 -1.482680 53.392802 5.2928
047424 -1.482680 53.397497 6.1292
047425 -1.482680 53.402192 6.1534
047426 -1.482680 53.406887 6.1806
047427 -1.482680 53.411582 6.2028
047428 -1.482680 53.416277 6.2102
047429 -1.482680 53.420972 6.1987
047430 -1.482680 53.425667 6.1736
047431 -1.482680 53.430362 6.1447
047432 -1.482680 53.435056 6.1193
047433 -1.482680 53.439751 5.5999
047434 -1.482680 53.444446 5.5883
047435 -1.482680 53.449141 5.5839
047436 -1.482680 53.453836 5.5863
047437 -1.482680 53.458531 5.2678
047438 -1.482680 53.463226 5.2812
047439 -1.482680 53.467921 5.2958
047440 -1.482680 53.472616 5.3054
047441 -1.482680 53.477311 5.3042
047442 -1.482680 53.482006 5.2917
047443 -1.482680 53.486701 5.2731
047444 -1.482680 53.491396 5.2545
047445 -1.482680 53.496091 4.1114
047446 -1.482680 53.500786 4.6740
047447 -1.482680 53.505481 4.6700
047448 -1.482680 53.510176 4.6715
047449 -1.482680 53.514870 4.2021
047450 -1.482680 53.519565 4.2139
047451 -1.482680 53.524260 4.2287
047452 -1.482680 53.528955 4.2426
047453 -1.482680 53.533650 4.2495
047454 -1.482680 53.538345 4.2455
047455 -1.482680 53.543040 4.2323
047456 -1.482680 53.547735 4.2155
047457 -1.482680 53.552430 4.2002
047458 -1.482680 53.557125 4.0583
047459 -1.482680 53.561820 4.0520
047460 -1.482680 53.566515 4.0509
047461 -1.482680 53.571210 4.0549
047462 -1.482680 53.575905 3.9570
047463 -1.482680 53.580600 3.9700
047464 -1.482680 53.585295 3.9848
047465 -1.482680 53.589990 3.9969
047466 -1.482680 53.594685 4.0011
047467 -1.482680 53.599379 3.9955
047468 -1.482680 53.604074 3.9834
047469 -1.482680 53.608769 3.9701
047470 -1.482680 53.613464 3.9596
047471 -1.482680 53.618159 4.2739
047472 -1.482680 53.622854 4.2731
047473 -1.482680 53.627549 4.2776
047474 -1.482680 53.632244 4.2876
047475 -1.482680 53.636939 4.4200
047476 -1.482680 53.641634 4.4391
047477 -1.482680 53.646329 4.4585
047478 -1.482680 53.651024 4.4722
047479 -1.482680 53.655719 4.4747
047480 -1.482680 53.660414 4.4661
047481 -1.482680 53.665109 4.4519
047482 -1.482680 53.669804 4.4385
047483 -1.482680 53.674499 3.8625
047484 -1.482680 53.679193 4.9881
047485 -1.482680 53.683888 4.9920
047486 -1.482680 53.688583 5.0029
047487 -1.482680 53.693278 5.3256
047488 -1.482680 53.697973 5.3503
047489 -1.482680 53.702668 5.3787
047490 -1.482680 53.707363 5.4044
047491 -1.482680 53.712058 5.4180
047492 -1.482680 53.716753 5.4138
047493 -1.482680 53.721448 5.3952
047494 -1.482680 53.726143 5.3714
047495 -1.482680 53.730838 5.3503
047496 -1.482680 53.735533 5.8871
047497 -1.482680 53.740228 5.8811
047498 -1.482680 53.744923 5.8836
047499 -1.482680 53.749618 5.8948
047500 -1.482680 53.754313 6.0004
047501 -1.482680 53.759007 6.0270
047502 -1.482680 53.763702 6.0561
047503 -1.482680 53.768397 6.0784
047504 -1.482680 53.773092 6.0839
047505 -1.482680 53.777787 6.0693
047506 -1.482680 53.782482 6.0417
047507 -1.482680 53.787177 6.0115
047508 -1.482680 53.791872 5.9863
047509 -1.482680 53.796567 5.2238
047510 -1.482680 53.801262 5.2155
047511 -1.482680 53.805957 5.2160
047512 -1.482680 53.810652 4.2261
047513 -1.482680 53.815347 4.2438
047514 -1.482680 53.820042 4.2671
047515 -1.482680 53.824737 4.2899
047516 -1.482680 53.829432 4.3017
047517 -1.482680 53.834127 4.2936
047518 -1.482680 53.838822 4.2662
047519 -1.482680 53.843516 4.2285
047520 -1.482680 53.848211 4.1898
047521 -1.482680 53.852906 3.2787
047522 -1.482680 53.857601 3.2502
047523 -1.482680 53.862296 3.2271
047524 -1.482680 53.866991 3.2083
047525 -1.482680 53.871686 2.0647
047526 -1.482680 53.876381 2.0520
047527 -1.482680 53.881076 2.0414
047528 -1.482680 53.885771 2.0323
047529 -1.482680 53.890466 2.0246
047530 -1.482680 53.895161 2.0178
047531 -1.482680 53.899856 2.0118
047532 -1.482680 53.904551 2.0064
047533 -1.482680 53.909246 2.0016
047534 -1.482680 53.913941 1.2232
047535 -1.482680 53.918636 1.2193
047536 -1.482680 53.923330 1.2156
047537 -1.482680 53.928025 1.2123
047538 -1.482680 54.805980 1.6988
047539 -1.482680 54.810675 1.7100
047540 -1.482680 54.815370 1.7238
047541 -1.482680 54.820064 1.7409
047542 -1.482680 54.824759 2.5990
047543 -1.482680 54.829454 2.6219
047544 -1.482680 54.834149 2.6441
047545 -1.482680 54.838844 2.6601
047546 -1.482680 54.843539 2.6654
047547 -1.482680 54.848234 2.6606
047548 -1.482680 54.852929 2.6513
047549 -1.482680 54.857624 2.6429
047550 -1.482680 54.862319 3.7672
047551 -1.482680 54.867014 3.7689
047552 -1.482680 54.871709 3.7768
047553 -1.482680 54.876404 3.7913
047554 -1.482680 54.881099 4.7325
047555 -1.482680 54.885794 4.7598
047556 -1.482680 54.890489 4.7901
047557 -1.482680 54.895184 4.8168
047558 -1.482680 54.899879 4.8307
047559 -1.482680 54.904573 4.8270
047560 -1.482680 54.909268 4.8098
047561 -1.482680 54.913963 4.7883
047562 -1.482680 54.918658 4.7698
047563 -1.482680 54.923353 5.8451
047564 -1.482680 54.928048 5.8414
047565 -1.482680 54.932743 5.8461
047566 -1.482680 54.937438 5.8593
047567 -1.482680 54.942133 5.9685
047568 -1.482680 54.946828 5.9966
047569 -1.482680 54.951523 6.0263
047570 -1.482680 54.956218 6.0483
047571 -1.482680 54.960913 6.0526
047572 -1.482680 54.965608 6.0370
047573 -1.482680 54.970303 6.0091
047574 -1.482680 54.974998 5.9795
047575 -1.482680 54.979693 5.9551
047576 -1.482680 54.984387 5.1010
047577 -1.482680 54.989082 5.0933
047578 -1.482680 54.993777 5.0944
047579 -1.482680 54.998472 4.1297
047580 -1.482680 55.003167 4.1473
047581 -1.482680 55.007862 4.1701
047582 -1.482680 55.012557 4.1916
047583 -1.482680 55.017252 4.2016
047584 -1.482680 55.021947 4.1922
047585 -1.482680 55.026642 4.1647
047586 -1.482680 55.031337 4.1282
047587 -1.482680 55.036032 4.0914
047588 -1.482680 55.040727 3.1391
047589 -1.482680 55.045422 3.1124
047590 -1.482680 55.050117 3.0908
047591 -1.482680 55.054812 3.0733
047592 -1.482680 55.059507 1.9308
047593 -1.482680 55.064202 1.9191
047594 -1.482680 55.068896 1.9093
047595 -1.482680 55.073591 1.9010
047596 -1.482680 55.078286 1.8939
047597 -1.477209 50.829363 1.3547
047598 -1.477209 50.834058 1.3578
047599 -1.477209 50.838753 2.4306
047600 -1.477209 50.843448 2.4339
047601 -1.477209 50.848143 2.4374
047602 -1.477209 50.852838 2.4410
047603 -1.477209 50.857533 2.4447
047604 -1.477209 50.862228 2.4485
047605 -1.477209 50.866923 2.4526
047606 -1.477209 50.871618 2.4569
047607 -1.477209 50.876313 2.4617
047608 -1.477209 50.881008 2.4671
047609 -1.477209 50.885703 2.4734
047610 -1.477209 50.890398 2.4807
047611 -1.477209 50.895093 2.4893
047612 -1.477209 50.899788 3.1337
047613 -1.477209 50.904482 3.1447
047614 -1.477209 50.909177 3.1560
047615 -1.477209 50.913872 3.1662
047616 -1.477209 50.918567 3.1732
047617 -1.477209 50.923262 3.1750
047618 -1.477209 50.927957 3.1711
047619 -1.477209 50.932652 3.1627
047620 -1.477209 50.937347 3.1518
047621 -1.477209 50.942042 3.1405
047622 -1.477209 50.946737 3.1299
047623 -1.477209 50.951432 2.5007
047624 -1.477209 50.956127 2.4926
047625 -1.477209 50.960822 2.4857
047626 -1.477209 50.965517 2.4798
047627 -1.477209 50.970212 2.4747
047628 -1.477209 50.974907 2.4701
047629 -1.477209 50.979602 2.4659
047630 -1.477209 50.984296 2.4620
047631 -1.477209 50.988991 2.4582
047632 -1.477209 50.993686 2.4546
047633 -1.477209 50.998381 2.4510
047634 -1.477209 51.003076 2.4476
047635 -1.477209 51.007771 1.3747
047636 -1.477209 51.012466 1.3716
047637 -1.477209 51.017161 1.3686
047638 -1.477209 52.312965 0.9818
047639 -1.477209 52.317660 0.9843
047640 -1.477209 52.322355 0.9869
047641 -1.477209 52.327050 1.6968
047642 -1.477209 52.331745 1.7001
047643 -1.477209 52.336440 1.7038
047644 -1.477209 52.341135 1.7079
047645 -1.477209 52.345830 1.7126
047646 -1.477209 52.350525 1.7179
047647 -1.477209 52.355220 1.7240
047648 -1.477209 52.359915 1.7311
047649 -1.477209 52.364610 1.7393
047650 -1.477209 52.369305 1.7489
047651 -1.477209 52.373999 2.5766
047652 -1.477209 52.378694 2.5897
047653 -1.477209 52.383389 3.2590
047654 -1.477209 52.388084 3.2759
047655 -1.477209 52.392779 3.2938
047656 -1.477209 52.397474 3.3108
047657 -1.477209 52.402169 3.3244
047658 -1.477209 52.406864 3.3320
047659 -1.477209 52.411559 3.3325
047660 -1.477209 52.416254 3.3274
047661 -1.477209 52.420949 3.3196
047662 -1.477209 52.425644 3.3120
047663 -1.477209 52.430339 3.9033
047664 -1.477209 52.435034 3.9009
047665 -1.477209 52.439729 3.9018
047666 -1.477209 52.444424 4.4847
047667 -1.477209 52.449119 4.4919
047668 -1.477209 52.453813 4.5006
047669 -1.477209 52.458508 4.5088
047670 -1.477209 52.463203 4.5136
047671 -1.477209 52.467898 4.5131
047672 -1.477209 52.472593 4.5069
047673 -1.477209 52.477288 4.4969
047674 -1.477209 52.481983 4.4856
047675 -1.477209 52.486678 4.4752
047676 -1.477209 52.491373 3.7601
047677 -1.477209 52.496068 3.7548
047678 -1.477209 52.500763 3.7524
047679 -1.477209 52.505458 2.8384
047680 -1.477209 52.510153 2.8407
047681 -1.477209 52.514848 2.8438
047682 -1.477209 52.519543 2.8458
047683 -1.477209 52.524238 2.8447
047684 -1.477209 52.528933 2.8393
047685 -1.477209 52.533627 2.8299
047686 -1.477209 52.538322 2.8180
047687 -1.477209 52.543017 2.8054
047688 -1.477209 52.547712 2.7933
047689 -1.477209 52.552407 2.1283
047690 -1.477209 52.557102 2.1189
047691 -1.477209 52.561797 2.1108
047692 -1.477209 52.566492 1.2873
047693 -1.477209 52.571187 1.2814
047694 -1.477209 52.575882 1.2764
047695 -1.477209 52.580577 1.2720
047696 -1.477209 52.585272 1.2683
047697 -1.477209 52.589967 1.2650
047698 -1.477209 52.594662 1.2621
047699 -1.477209 52.599357 1.2596
047700 -1.477209 52.604052 1.2574
047701 -1.477209 52.608747 1.2555
047702 -1.477209 52.801239 1.7072
047703 -1.477209 52.805934 1.7099
047704 -1.477209 52.810629 1.7128
047705 -1.477209 52.815324 1.7162
047706 -1.477209 52.820019 1.7201
047707 -1.477209 52.824714 1.7246
047708 -1.477209 52.829409 1.7298
047709 -1.477209 52.834104 1.7358
047710 -1.477209 52.838799 1.7428
047711 -1.477209 52.843494 1.7511
047712 -1.477209 52.848189 2.5358
047713 -1.477209 52.852884 2.5471
047714 -1.477209 52.857579 3.4191
047715 -1.477209 52.862273 3.4338
047716 -1.477209 52.866968 3.4495
047717 -1.477209 52.871663 3.4648
047718 -1.477209 52.876358 3.4774
047719 -1.477209 52.881053 3.4850
047720 -1.477209 52.885748 3.4863
047721 -1.477209 52.890443 3.4824
047722 -1.477209 52.895138 3.4756
047723 -1.477209 52.899833 3.4686
047724 -1.477209 52.904528 3.4631
047725 -1.477209 52.909223 3.4603
047726 -1.477209 52.913918 3.4605
047727 -1.477209 52.918613 3.4637
047728 -1.477209 52.923308 3.4694
047729 -1.477209 52.928003 3.4765
047730 -1.477209 52.932698 3.4831
047731 -1.477209 52.937393 3.4866
047732 -1.477209 52.942087 3.4848
047733 -1.477209 52.946782 3.4770
047734 -1.477209 52.951477 3.4645
047735 -1.477209 52.956172 3.4498
047736 -1.477209 52.960867 3.4348
047737 -1.477209 52.965562 2.5984
047738 -1.477209 52.970257 2.5861
047739 -1.477209 52.974952 2.5755
047740 -1.477209 52.979647 1.7667
047741 -1.477209 52.984342 1.7590
047742 -1.477209 52.989037 1.7525
047743 -1.477209 52.993732 1.7468
047744 -1.477209 52.998427 1.7420
047745 -1.477209 53.003122 1.7379
047746 -1.477209 53.007817 1.7342
047747 -1.477209 53.012512 1.7311
047748 -1.477209 53.017207 1.7283
047749 -1.477209 53.021902 1.7259
047750 -1.477209 53.261344 1.7534
047751 -1.477209 53.266039 1.7572
047752 -1.477209 53.270733 1.7613
047753 -1.477209 53.275428 2.8940
047754 -1.477209 53.280123 2.8987
047755 -1.477209 53.284818 2.9036
047756 -1.477209 53.289513 2.9089
047757 -1.477209 53.294208 2.9145
047758 -1.477209 53.298903 2.9206
047759 -1.477209 53.303598 2.9272
047760 -1.477209 53.308293 2.9346
047761 -1.477209 53.312988 2.9430
047762 -1.477209 53.317683 2.9527
047763 -1.477209 53.322378 4.0075
047764 -1.477209 53.327073 4.0209
047765 -1.477209 53.331768 4.0366
047766 -1.477209 53.336463 5.1828
047767 -1.477209 53.341158 5.2022
047768 -1.477209 53.345853 5.2215
047769 -1.477209 53.350547 5.2382
047770 -1.477209 53.355242 5.2491
047771 -1.477209 53.359937 5.2525
047772 -1.477209 53.364632 5.2490
047773 -1.477209 53.369327 5.2415
047774 -1.477209 53.374022 5.2335
047775 -1.477209 53.378717 5.2275
047776 -1.477209 53.383412 5.2661
047777 -1.477209 53.388107 5.2677
047778 -1.477209 53.392802 6.0923
047779 -1.477209 53.397497 6.1018
047780 -1.477209 53.402192 6.1138
047781 -1.477209 53.406887 6.1258
047782 -1.477209 53.411582 6.1347
047783 -1.477209 53.416277 6.1373
047784 -1.477209 53.420972 6.1324
047785 -1.477209 53.425667 6.1214
047786 -1.477209 53.430362 6.1076
047787 -1.477209 53.435056 6.0942
047788 -1.477209 53.439751 6.7111
047789 -1.477209 53.444446 5.5752
047790 -1.477209 53.449141 5.5715
047791 -1.477209 53.453836 5.2442
047792 -1.477209 53.458531 5.2471
047793 -1.477209 53.463226 5.2520
047794 -1.477209 53.467921 5.2568
047795 -1.477209 53.472616 5.2593
047796 -1.477209 53.477311 5.2576
047797 -1.477209 53.482006 5.2516
047798 -1.477209 53.486701 5.2428
047799 -1.477209 53.491396 5.2334
047800 -1.477209 53.496091 5.2252
047801 -1.477209 53.500786 4.6632
047802 -1.477209 53.505481 4.6603
047803 -1.477209 53.510176 5.2275
047804 -1.477209 53.514870 4.1871
047805 -1.477209 53.519565 4.1922
047806 -1.477209 53.524260 4.1982
047807 -1.477209 53.528955 4.2033
047808 -1.477209 53.533650 4.2053
047809 -1.477209 53.538345 4.2032
047810 -1.477209 53.543040 4.1975
047811 -1.477209 53.547735 4.1897
047812 -1.477209 53.552430 4.1821
047813 -1.477209 53.557125 4.1760
047814 -1.477209 53.561820 4.0416
047815 -1.477209 53.566515 4.0407
047816 -1.477209 53.571210 4.6198
047817 -1.477209 53.575905 3.9401
047818 -1.477209 53.580600 3.9461
047819 -1.477209 53.585295 3.9525
047820 -1.477209 53.589990 3.9574
047821 -1.477209 53.594685 3.9593
047822 -1.477209 53.599379 3.9574
047823 -1.477209 53.604074 3.9528
047824 -1.477209 53.608769 3.9474
047825 -1.477209 53.613464 3.9428
047826 -1.477209 53.618159 4.9397
047827 -1.477209 53.622854 4.2608
047828 -1.477209 53.627549 4.2639
047829 -1.477209 53.632244 4.3871
047830 -1.477209 53.636939 4.3955
047831 -1.477209 53.641634 4.4051
047832 -1.477209 53.646329 4.4143
047833 -1.477209 53.651024 4.4208
047834 -1.477209 53.655719 4.4230
047835 -1.477209 53.660414 4.4210
047836 -1.477209 53.665109 4.4165
047837 -1.477209 53.669804 4.4117
047838 -1.477209 53.674499 4.4087
047839 -1.477209 53.679193 4.9699
047840 -1.477209 53.683888 4.9734
047841 -1.477209 53.688583 5.8574
047842 -1.477209 53.693278 5.2959
047843 -1.477209 53.697973 5.3092
047844 -1.477209 53.702668 5.3231
047845 -1.477209 53.707363 5.3349
047846 -1.477209 53.712058 5.3413
047847 -1.477209 53.716753 5.3408
047848 -1.477209 53.721448 5.3343
047849 -1.477209 53.726143 5.3249
047850 -1.477209 53.730838 5.3157
047851 -1.477209 53.735533 6.4375
047852 -1.477209 53.740228 5.8575
047853 -1.477209 53.744923 5.8594
047854 -1.477209 53.749618 6.6397
047855 -1.477209 53.754313 5.9618
047856 -1.477209 53.759007 5.9744
047857 -1.477209 53.763702 5.9869
047858 -1.477209 53.768397 5.9956
047859 -1.477209 53.773092 5.9972
047860 -1.477209 53.777787 5.9910
047861 -1.477209 53.782482 5.9790
047862 -1.477209 53.787177 5.9647
047863 -1.477209 53.791872 5.9515
047864 -1.477209 53.796567 5.9414
047865 -1.477209 53.801262 5.1905
047866 -1.477209 53.805957 5.1895
047867 -1.477209 53.810652 4.1934
047868 -1.477209 53.815347 4.2002
047869 -1.477209 53.820042 4.2085
047870 -1.477209 53.824737 4.2151
047871 -1.477209 53.829432 4.2163
047872 -1.477209 53.834127 4.2093
047873 -1.477209 53.838822 4.1943
047874 -1.477209 53.843516 4.1737
047875 -1.477209 53.848211 4.1510
047876 -1.477209 53.852906 4.1290
047877 -1.477209 53.857601 3.2321
047878 -1.477209 53.862296 3.2145
047879 -1.477209 53.866991 3.1994
047880 -1.477209 53.871686 2.0581
047881 -1.477209 53.876381 2.0470
047882 -1.477209 53.881076 2.0373
047883 -1.477209 53.885771 2.0290
047884 -1.477209 53.890466 2.0217
047885 -1.477209 53.895161 2.0152
047886 -1.477209 53.899856 2.0095
047887 -1.477209 53.904551 2.0043
047888 -1.477209 53.909246 1.9997
047889 -1.477209 53.913941 1.9955
047890 -1.477209 53.918636 1.2176
047891 -1.477209 53.923330 1.2141
047892 -1.477209 54.805980 1.6927
047893 -1.477209 54.810675 1.7015
047894 -1.477209 54.815370 1.7118
047895 -1.477209 54.820064 2.5613
047896 -1.477209 54.824759 2.5744
047897 -1.477209 54.829454 2.5880
047898 -1.477209 54.834149 2.6006
047899 -1.477209 54.838844 2.6103
047900 -1.477209 54.843539 2.6159
047901 -1.477209 54.848234 2.6176
047902 -1.477209 54.852929 2.6172
047903 -1.477209 54.857624 2.6168
047904 -1.477209 54.862319 2.6181
047905 -1.477209 54.867014 3.7505
047906 -1.477209 54.871709 3.7578
047907 -1.477209 54.876404 4.6886
047908 -1.477209 54.881099 4.7025
047909 -1.477209 54.885794 4.7185
047910 -1.477209 54.890489 4.7347
047911 -1.477209 54.895184 4.7483
047912 -1.477209 54.899879 4.7562
047913 -1.477209 54.904573 4.7571
047914 -1.477209 54.909268 4.7523
047915 -1.477209 54.913963 4.7447
047916 -1.477209 54.918658 4.7375
047917 -1.477209 54.923353 5.8199
047918 -1.477209 54.928048 5.8191
047919 -1.477209 54.932743 5.8226
047920 -1.477209 54.937438 5.9183
047921 -1.477209 54.942133 5.9298
047922 -1.477209 54.946828 5.9435
047923 -1.477209 54.951523 5.9566
047924 -1.477209 54.956218 5.9654
047925 -1.477209 54.960913 5.9670
047926 -1.477209 54.965608 5.9607
047927 -1.477209 54.970303 5.9487
047928 -1.477209 54.974998 5.9347
047929 -1.477209 54.979693 5.9219
047930 -1.477209 54.984387 5.0747
047931 -1.477209 54.989082 5.0694
047932 -1.477209 54.993777 5.0686
047933 -1.477209 54.998472 4.0976
047934 -1.477209 55.003167 4.1044
047935 -1.477209 55.007862 4.1124
047936 -1.477209 55.012557 4.1185
047937 -1.477209 55.017252 4.1192
047938 -1.477209 55.021947 4.1119
047939 -1.477209 55.026642 4.0970
047940 -1.477209 55.031337 4.0771
047941 -1.477209 55.036032 4.0555
047942 -1.477209 55.040727 4.0346
047943 -1.477209 55.045422 3.0958
047944 -1.477209 55.050117 3.0794
047945 -1.477209 55.054812 3.0653
047946 -1.477209 55.059507 1.9249
047947 -1.477209 55.064202 1.9146
047948 -1.477209 55.068896 1.9058
047949 -1.477209 55.073591 1.8981
047950 -1.477209 55.078286 1.8914
047951 -1.471738 50.829363 1.3583
047952 -1.471738 50.834058 1.3618
047953 -1.471738 50.838753 2.4351
047954 -1.471738 50.843448 2.4390
047955 -1.471738 50.848143 2.4430
047956 -1.471738 50.852838 2.4470
047957 -1.471738 50.857533 2.4511
047958 -1.471738 50.862228 2.4551
047959 -1.471738 50.866923 2.4591
047960 -1.471738 50.871618 2.4632
047961 -1.471738 50.876313 2.4675
047962 -1.471738 50.881008 2.4722
047963 -1.471738 50.885703 2.4776
047964 -1.471738 50.890398 2.4836
047965 -1.471738 50.895093 3.1248
047966 -1.471738 50.899788 3.1322
047967 -1.471738 50.904482 3.1399
047968 -1.471738 50.909177 3.1473
047969 -1.471738 50.913872 3.1534
047970 -1.471738 50.918567 3.1574
047971 -1.471738 50.923262 3.1584
047972 -1.471738 50.927957 3.1562
047973 -1.471738 50.932652 3.1513
047974 -1.471738 50.937347 3.1446
047975 -1.471738 50.942042 3.1371
047976 -1.471738 50.946737 3.1295
047977 -1.471738 50.951432 2.5025
047978 -1.471738 50.956127 2.4961
047979 -1.471738 50.960822 2.4903
047980 -1.471738 50.965517 2.4853
047981 -1.471738 50.970212 2.4808
047982 -1.471738 50.974907 2.4765
047983 -1.471738 50.979602 2.4725
047984 -1.471738 50.984296 2.4685
047985 -1.471738 50.988991 2.4645
047986 -1.471738 50.993686 2.4605
047987 -1.471738 50.998381 2.4565
047988 -1.471738 51.003076 2.4525
047989 -1.471738 51.007771 2.4486
047990 -1.471738 51.012466 1.3754
047991 -1.471738 52.312965 0.9813
047992 -1.471738 52.317660 0.9836
047993 -1.471738 52.322355 1.6932
047994 -1.471738 52.327050 1.6961
047995 -1.471738 52.331745 1.6993
